22.4,30.9
14.9,30.9
23.3,29.3
19.0,30.2
11.2,29.0
28.8,30.3
27.9,29.4
23.6,29.2
13.4,30.7
24.2,29.9
12.4,30.0
24.3,29.6
24.8,30.0
19.9,29.6
26.1,30.9
28.1,29.5
14.4,29.4
14.5,29.7
29.3,29.8
22.7,30.8
15.5,29.3
26.9,30.6
13.9,30.6
17.6,30.7
13.8,30.1
23.2,30.5
21.3,29.3
27.5,29.8
14.0,30.8
16.7,29.7
20.4,29.4
20.6,29.2
25.3,29.6
18.1,29.5
20.8,30.8
28.2,29.5
10.3,30.0
15.8,30.5
16.4,30.6
16.2,29.8
24.7,30.8
26.4,29.2
24.2,30.4
25.9,30.5
21.7,29.0
15.6,30.4
19.3,29.5
20.1,30.2
26.0,29.2
10.1,30.7
25.0,30.1
28.2,30.1
21.7,29.5
16.0,30.3
21.8,30.2
22.8,30.6
26.6,30.2
29.3,29.8
18.9,30.3
14.1,30.3
22.3,30.1
27.9,30.6
27.7,29.6
16.1,29.1
15.0,29.1
28.8,29.2
14.1,29.5
25.2,29.4
19.0,29.3
18.1,29.7
21.6,30.4
17.6,30.3
19.5,30.1
19.5,29.2
29.3,29.4
20.0,30.8
10.0,29.6
23.6,30.9
14.0,29.5
12.8,30.0
25.6,29.9
15.7,30.7
14.6,29.4
23.1,30.8
18.8,29.0
22.9,30.4
17.9,30.2
26.4,29.6
21.9,29.5
11.9,30.9
25.1,30.0
17.6,29.3
29.3,30.7
28.0,30.5
27.0,30.6
22.9,30.7
16.8,30.1
15.8,29.7
16.1,29.1
15.5,30.1
28.9,29.8
16.9,29.1
15.4,29.5
22.4,29.7
15.3,30.4
27.0,30.7
14.0,30.7
28.1,29.8
15.2,29.2
12.5,30.7
12.0,29.3
15.6,30.6
25.4,29.1
20.9,30.1
27.8,29.0
27.4,30.2
26.7,29.7
20.1,30.6
15.9,29.6
24.6,29.8
20.1,29.5
26.9,30.8
24.7,29.3
27.7,29.7
10.0,30.8
14.3,29.9
23.0,30.9
27.8,29.6
22.1,30.3
24.9,29.5
16.8,29.9
14.5,30.0
29.3,29.9
11.7,29.3
25.6,30.0
14.2,29.2
13.6,30.8
16.7,30.9
23.1,30.2
18.8,30.3
29.0,30.3
18.9,30.5
26.9,30.8
19.3,30.9
22.8,29.4
18.8,29.5
14.5,29.3
23.7,30.3
24.0,30.9
28.0,30.3
18.4,30.5
19.4,30.7
14.4,29.2
26.7,29.2
13.1,29.0
14.8,30.0
24.0,30.7
24.5,29.2
24.2,29.8
27.1,30.1
19.1,29.7
21.2,29.1
18.3,29.6
26.1,30.6
11.3,29.6
14.9,29.6
15.1,30.5
16.1,30.6
16.5,29.6
14.9,29.0
22.4,29.3
13.3,30.6
24.2,30.4
15.9,29.3
17.1,29.4
28.8,29.6
29.8,29.4
26.3,29.0
23.9,30.6
10.7,30.7
24.3,30.2
17.9,29.7
19.9,30.5
13.0,30.2
16.2,30.4
16.8,29.6
17.8,29.6
20.0,29.1
19.2,30.8
19.4,30.9
15.3,30.8
17.6,30.2
23.2,30.0
25.2,29.5
11.9,30.4
15.5,29.5
24.1,30.3
17.0,30.1
12.4,30.0
26.8,30.0
26.1,30.8
21.0,30.2
19.9,30.2
11.2,29.7
27.3,29.6
28.8,29.8
20.5,30.7
17.4,29.3
22.1,30.1
20.9,30.7
23.8,30.5
14.6,29.3
16.8,30.1
23.4,30.4
15.7,30.8
24.8,29.3
29.5,29.6
16.3,29.3
11.1,30.6
10.9,30.3
13.2,30.1
23.6,30.4
20.3,30.1
16.3,29.6
28.2,29.1
24.2,30.6
19.4,29.3
26.1,30.6
25.2,29.7
17.1,29.5
18.9,29.6
10.6,29.7
22.0,29.8
16.2,29.6
15.3,29.8
21.5,30.0
11.0,30.1
11.6,29.6
16.6,30.7
29.2,29.5
11.3,30.8
20.3,30.1
11.3,29.2
19.3,30.9
28.6,29.8
26.9,29.5
19.0,29.4
22.9,29.4
14.1,30.3
10.4,30.0
22.3,29.0
16.5,29.6
12.8,29.8
21.0,30.9
25.1,29.9
19.0,30.3
18.1,29.3
29.7,30.4
22.9,29.8
11.2,29.9
11.5,30.8
14.7,29.9
20.0,29.9
17.0,29.2
10.1,30.6
17.0,29.0
29.8,29.9
25.8,29.4
17.7,30.6
16.7,29.7
29.5,29.1
13.8,30.0
13.6,29.2
28.8,30.5
12.9,30.3
11.8,29.2
23.4,29.1
11.6,30.6
12.1,29.3
17.4,29.6
14.1,29.0
23.1,29.0
24.2,22.9
24.5,21.4
20.8,22.0
20.2,21.1
16.8,21.5
21.0,22.3
20.2,22.4
24.5,21.2
19.1,22.7
18.0,22.7
24.7,22.5
20.6,22.1
16.8,22.6
23.1,21.7
15.3,22.5
20.5,21.1
21.0,22.2
21.6,21.3
23.1,21.2
21.0,22.7
16.2,22.8
23.2,22.9
21.7,21.3
23.2,22.8
18.9,22.2
22.5,22.1
20.9,22.6
18.3,21.1
16.8,21.0
19.0,22.4
21.8,22.8
15.7,21.4
15.7,21.3
19.7,22.5
22.4,21.0
18.9,21.1
23.6,21.8
21.8,22.4
18.5,21.0
18.3,21.7
24.4,22.4
17.3,21.7
19.7,22.6
19.2,22.9
17.5,21.1
17.4,21.0
22.0,21.0
21.5,22.6
15.3,21.0
18.3,21.1
20.9,21.1
24.5,21.9
23.3,22.6
17.3,22.7
24.6,22.2
20.6,22.6
22.1,21.3
18.5,22.7
20.9,22.6
21.3,21.0
21.5,22.2
24.9,21.5
20.6,21.3
22.1,21.0
17.2,21.4
18.9,22.8
18.5,21.6
20.3,21.4
19.3,22.2
21.5,22.9
17.4,21.9
20.5,21.6
15.1,21.0
23.3,21.4
16.2,21.1
19.2,21.2
18.2,22.7
20.0,21.2
17.3,22.6
18.8,22.0
20.3,22.8
17.2,22.9
20.7,21.3
18.9,22.4
20.2,21.1
22.4,21.0
21.1,21.2
21.9,22.0
24.7,21.0
20.9,21.7
23.4,21.8
16.4,22.3
17.4,21.2
20.6,21.8
22.4,21.8
24.5,21.3
18.0,21.9
20.9,22.1
18.2,22.2
20.9,21.9
20.9,22.6
23.7,21.0
23.2,21.1
16.3,22.9
23.3,22.7
15.9,21.4
24.4,22.1
16.7,21.9
16.3,22.7
23.3,21.4
16.2,22.5
22.6,21.2
18.5,22.6
23.0,21.3
16.8,21.6
20.4,21.0
24.5,21.9
20.8,22.9
16.1,21.1
24.4,22.7
22.2,21.0
15.4,21.8
16.1,22.5
23.1,22.1
17.8,21.2
22.3,21.8
17.3,21.4
19.3,21.1
21.2,21.2
20.1,21.6
18.5,21.3
17.1,22.0
20.7,22.0
21.8,22.1
19.3,21.6
19.4,22.9
22.1,22.5
20.3,21.0
22.4,21.3
21.7,21.9
17.5,22.4
19.5,21.1
20.9,21.1
18.4,21.8
16.5,22.6
19.5,22.9
23.9,22.5
15.1,21.0
16.2,22.0
15.4,21.6
17.8,21.8
23.9,22.2
23.1,22.8
16.2,22.6
16.1,22.9
24.7,22.6
15.8,21.9
20.1,21.6
17.3,21.5
22.0,22.0
16.5,22.0
18.7,22.7
21.5,22.6
15.5,21.8
19.8,22.8
17.4,22.0
19.5,21.7
22.5,21.2
18.9,22.9
24.9,21.8
24.3,22.3
17.9,21.7
20.3,21.2
22.5,22.3
15.9,21.5
20.0,21.5
18.9,21.2
20.9,21.3
21.3,22.9
17.7,22.9
20.4,22.7
24.7,21.5
17.9,21.9
16.3,22.8
23.1,21.5
22.2,21.0
18.1,21.0
16.8,22.6
19.1,21.2
23.2,21.2
16.5,22.8
15.6,22.3
15.5,22.6
17.0,21.1
16.2,21.1
17.9,22.9
21.0,22.9
18.6,21.7
21.8,21.0
16.5,22.4
17.1,22.0
24.5,22.0
22.4,22.5
20.7,22.7
15.4,21.9
19.0,21.3
16.9,22.1
22.3,22.7
17.0,21.8
19.5,21.6
21.3,22.7
18.9,22.6
17.5,21.5
22.3,21.1
17.0,22.1
16.1,22.3
23.2,21.4
15.9,22.9
15.9,22.8
17.2,22.0
24.9,21.3
23.6,22.1
20.4,21.4
22.6,21.4
22.1,21.2
24.7,21.4
21.3,21.0
23.1,22.2
23.5,21.0
21.5,22.7
21.4,21.0
22.9,22.9
22.8,22.9
18.2,21.0
15.0,21.7
24.5,21.2
15.9,22.6
22.7,22.2
18.9,22.4
15.0,21.3
18.6,21.9
17.0,22.4
20.8,21.6
19.0,22.7
19.7,21.7
21.6,22.0
17.0,22.5
17.2,21.3
23.5,22.3
15.0,21.0
19.8,21.0
22.7,22.1
19.9,21.7
24.6,21.5
18.6,22.1
22.9,22.7
18.8,21.5
16.2,22.7
15.0,22.5
15.7,22.6
16.8,22.5
17.4,22.4
16.8,21.0
16.1,21.8
22.1,22.2
17.8,22.2
22.8,21.0
20.9,22.0
23.7,22.4
15.0,21.2
19.3,21.7
20.2,21.6
23.3,21.9
20.9,21.0
24.5,21.1
15.9,21.5
20.6,22.1
15.5,22.3
19.1,22.7
18.0,22.0
17.7,21.3
22.2,22.6
19.4,22.5
19.2,21.8
24.5,22.4
16.7,21.6
23.4,21.0
19.0,22.3
17.4,21.1
17.8,22.2
22.0,22.2
24.6,22.3
22.7,22.0
15.5,22.5
18.6,22.5
21.1,22.7
21.9,22.8
23.2,21.0
20.3,21.6
17.4,21.3
17.9,22.6
24.6,21.8
16.1,21.4
15.7,22.2
15.2,22.8
23.0,21.2
22.9,22.6
19.5,22.6
22.9,22.7
21.7,22.7
24.4,22.3
22.8,22.5
17.4,21.3
22.2,22.5
21.6,22.9
19.0,21.0
16.5,21.9
24.0,22.1
18.0,21.4
21.6,21.7
22.9,21.4
19.5,21.3
16.4,21.7
24.7,22.8
15.1,21.2
16.6,21.0
18.3,21.5
23.3,22.1
19.4,21.9
20.4,21.7
15.6,22.6
17.6,21.4
24.3,21.1
20.3,22.6
18.9,21.1
19.0,21.7
17.7,21.6
24.2,22.6
18.5,22.3
23.8,22.5
18.7,22.2
22.0,21.3
23.1,21.2
21.9,22.3
20.5,21.0
23.6,22.5
18.2,21.6
21.6,21.8
19.4,22.4
23.5,21.0
17.0,22.5
21.0,22.1
16.2,22.3
18.1,22.7
15.7,21.9
20.1,21.6
19.2,22.0
23.8,21.6
24.8,22.8
24.0,22.4
15.4,22.3
17.5,21.7
24.4,21.9
19.7,22.4
24.3,22.0
20.9,21.7
16.0,22.3
23.1,22.2
22.4,21.0
20.5,22.7
21.9,22.2
20.3,21.6
21.1,21.3
21.8,21.1
18.7,22.6
15.9,22.9
16.1,21.2
22.5,22.8
22.7,21.7
17.6,22.2
15.6,21.7
19.6,21.8
19.5,21.3
18.8,21.2
21.6,21.9
17.2,22.9
22.0,22.4
23.3,21.5
16.5,22.1
17.1,21.3
19.7,22.2
15.5,22.0
23.0,21.9
20.3,21.7
24.7,22.2
18.1,21.4
20.2,22.7
23.7,21.0
17.0,21.6
22.5,21.4
16.4,22.6
16.2,21.0
18.0,21.3
21.8,22.3
22.5,22.7
16.1,21.8
15.0,22.5
22.1,21.1
15.4,21.6
18.9,22.0
24.5,22.8
23.0,21.8
19.1,21.9
23.1,21.3
15.3,21.4
24.5,22.3
24.1,22.9
23.7,21.5
19.9,21.4
16.3,21.6
23.9,21.0
17.6,21.7
22.7,21.3
21.4,22.5
22.9,22.0
18.3,22.3
19.9,22.5
21.7,22.8
16.2,21.6
17.7,22.1
16.9,21.6
24.6,22.1
24.2,22.4
23.9,21.9
24.8,21.5
15.4,21.7
23.8,21.2
16.4,22.0
18.1,21.0
17.2,22.0
23.7,22.3
17.4,21.3
16.9,21.7
16.6,22.6
16.4,22.3
23.4,22.4
23.9,21.9
22.5,22.0
18.4,22.0
18.8,21.3
20.2,21.1
20.8,22.6
16.4,22.5
21.4,21.9
22.8,21.0
24.6,22.3
15.3,22.5
24.2,22.0
18.8,21.5
19.4,21.5
16.8,21.3
21.2,22.3
18.0,22.6
16.6,21.9
24.0,21.4
22.5,22.4
24.0,21.0
16.6,21.5
19.2,21.8
20.6,22.0
24.6,22.2
17.3,22.7
24.5,22.6
20.7,21.5
17.5,21.0
23.2,22.3
18.2,21.3
23.1,21.3
17.6,22.1
19.0,22.8
21.5,21.2
18.7,22.7
17.3,22.6
24.1,22.6
17.7,22.3
21.7,21.8
22.4,21.7
19.3,21.7
15.4,22.3
16.0,22.8
16.3,22.0
23.1,21.1
16.9,21.9
21.4,22.7
16.4,22.1
23.1,22.4
22.7,22.5
21.4,22.5
15.7,22.6
23.3,21.4
19.0,13.9
21.5,13.4
29.8,13.4
29.4,13.5
20.9,13.0
15.8,13.8
19.7,13.0
29.4,13.9
31.4,13.5
15.8,13.8
25.5,13.7
31.8,13.8
28.1,13.3
14.0,13.5
14.5,13.4
32.8,13.8
27.5,13.4
22.5,13.5
13.4,13.6
26.3,13.6
21.5,13.6
15.4,13.2
28.1,13.6
32.7,13.5
29.6,13.2
16.0,13.1
15.1,13.7
32.9,13.2
13.4,13.8
14.7,13.7
32.7,13.9
19.4,13.8
16.1,13.1
31.0,13.4
18.3,13.5
13.8,13.5
24.6,13.2
28.0,13.0
28.9,13.6
30.9,13.5
26.9,13.9
21.3,13.8
13.9,13.8
14.3,13.0
22.7,13.5
17.8,13.7
28.8,13.0
28.8,13.3
32.8,13.5
25.6,13.3
19.9,13.3
26.0,13.1
20.3,13.2
17.3,13.5
23.9,13.5
32.7,13.2
26.6,13.2
22.0,13.4
30.6,13.0
27.4,13.5
14.0,13.2
26.0,13.9
30.7,13.3
15.6,13.1
16.5,13.0
17.5,13.7
17.7,13.5
31.5,13.8
19.3,13.2
31.1,13.7
15.1,13.9
18.8,13.3
26.2,13.1
16.5,13.3
16.5,13.8
32.9,13.2
18.7,13.7
30.7,13.4
21.7,13.6
14.3,13.2
21.1,13.1
17.7,13.8
21.5,13.1
19.6,13.2
24.0,13.2
13.9,13.1
16.1,13.2
23.7,13.7
17.1,13.9
29.0,13.9
30.0,13.8
22.5,13.2
14.0,13.5
29.5,13.2
16.5,13.1
28.5,13.4
20.7,13.6
20.8,13.2
26.3,13.9
23.4,13.6
18.2,13.3
30.2,13.0
31.8,13.7
30.5,13.0
28.8,13.2
17.4,13.9
15.2,13.0
13.3,13.7
32.0,13.1
15.0,13.8
27.3,13.2
20.1,13.6
28.9,13.1
15.3,13.1
26.3,13.5
25.3,13.4
15.0,13.8
30.4,13.1
14.4,13.3
17.2,13.2
19.5,13.3
19.9,13.4
13.4,13.1
29.7,13.3
14.1,13.4
19.8,13.3
24.6,13.6
17.1,13.4
29.6,13.8
16.4,13.5
26.8,13.1
24.7,13.8
17.3,13.0
18.8,13.3
24.1,13.1
20.9,13.1
25.0,13.3
23.5,13.6
18.9,13.0
22.3,13.5
16.2,13.1
16.3,13.9
18.0,13.0
15.3,13.4
27.4,13.2
24.3,13.9
21.6,13.0
27.4,13.9
19.4,13.3
27.6,13.3
16.0,13.8
14.8,13.7
25.2,13.9
22.8,13.4
23.6,13.4
20.9,13.8
29.2,13.0
20.7,13.5
30.9,13.7
21.4,13.2
24.8,13.7
18.2,13.4
19.9,13.2
14.0,13.4
27.3,13.4
24.5,13.5
23.3,13.2
19.5,13.0
13.2,13.2
21.8,13.2
14.2,13.1
28.1,13.5
14.4,13.3
24.3,13.8
29.0,13.7
16.4,13.4
20.5,13.7
25.2,13.7
23.7,13.0
13.4,13.8
18.6,13.7
22.7,13.6
32.5,13.4
21.8,13.4
21.1,13.8
20.8,13.3
21.7,13.1
32.3,13.8
31.3,13.1
22.3,13.6
32.7,13.9
24.9,13.6
13.1,13.5
20.1,13.7
31.9,13.3
29.6,13.9
20.2,13.2
30.8,13.5
21.2,13.0
30.1,13.0
19.3,13.8
28.0,13.2
13.6,13.6
19.6,13.1
15.3,13.5
25.6,13.3
23.0,13.5
13.6,13.5
26.3,13.4
22.2,13.6
25.8,13.8
19.9,13.5
22.8,13.5
27.5,13.8
26.8,13.9
22.1,13.9
24.3,13.7
28.6,13.2
32.0,13.1
26.8,13.3
21.3,13.6
31.5,13.3
20.8,13.7
25.7,13.0
26.5,13.0
32.0,13.7
27.8,13.2
23.2,13.7
18.8,13.7
18.6,13.2
18.8,13.4
25.0,13.1
29.7,13.2
17.8,13.0
24.1,13.4
22.9,13.9
18.1,13.9
18.5,13.4
17.9,13.2
27.4,13.1
28.7,13.8
24.6,13.5
24.7,13.7
21.6,13.4
31.5,13.4
31.7,13.4
18.8,13.7
18.3,13.4
21.7,13.7
31.0,13.2
27.0,13.7
30.5,13.4
19.4,13.0
25.4,13.8
31.8,13.5
14.2,13.1
16.2,13.1
21.2,13.7
25.6,13.1
23.1,13.3
19.6,13.7
20.4,13.7
14.6,13.8
27.5,13.5
31.6,13.5
17.3,13.2
19.4,13.9
27.7,13.5
19.2,13.9
14.0,13.2
24.1,13.2
30.3,13.9
31.1,13.9
25.7,13.4
24.2,13.1
27.4,13.6
16.0,13.0
21.6,13.1
31.4,13.9
19.1,13.6
26.2,13.7
27.6,13.2
22.5,13.7
16.8,13.4
14.3,13.0
19.4,13.0
32.8,13.0
13.7,13.7
24.7,13.5
13.3,13.0
31.3,13.8
21.3,13.9
14.9,13.6
32.5,13.2
28.6,13.0
28.7,13.5
15.4,13.0
24.5,13.3
25.2,13.7
26.2,13.8
31.2,13.3
27.2,13.7
29.5,13.6
25.9,13.4
14.6,13.3
14.6,13.4
30.3,13.7
27.1,13.5
24.7,13.7
27.3,13.1
15.7,13.7
25.7,13.5
19.7,13.8
30.6,13.4
22.0,13.2
14.5,13.1
13.0,13.5
29.3,13.5
15.5,13.6
17.5,13.8
24.7,13.0
32.3,13.4
19.8,13.9
19.9,13.4
17.8,13.4
23.4,13.7
20.5,13.2
17.5,13.0
22.5,13.5
31.0,13.5
24.3,13.1
29.7,13.7
29.8,13.5
24.2,13.7
28.8,13.1
21.5,13.5
16.2,13.3
31.1,13.6
14.2,13.8
19.2,13.3
15.6,13.2
13.0,13.6
17.5,13.0
18.1,13.2
26.6,13.0
15.1,13.4
16.5,13.6
18.1,13.9
23.5,13.0
26.3,13.9
28.8,13.0
31.7,13.4
13.5,13.5
32.3,13.9
22.6,13.8
23.1,13.9
19.3,13.4
25.3,13.8
32.6,13.5
29.1,13.3
20.9,13.2
31.3,13.1
30.1,13.8
29.8,13.5
26.6,13.3
28.0,13.3
27.9,13.3
19.6,13.2
16.3,13.1
14.0,13.4
20.6,13.4
30.8,13.6
23.4,13.4
28.9,13.1
15.3,13.0
14.9,13.1
30.4,13.3
19.9,13.1
17.1,13.0
18.5,13.7
14.6,13.7
17.0,13.9
17.1,13.5
32.4,13.0
27.2,13.8
19.4,13.4
18.1,13.4
28.4,13.2
32.8,13.4
30.4,13.3
23.5,13.6
31.0,13.9
22.3,13.6
29.6,13.5
22.0,13.1
32.5,13.1
29.3,13.5
26.3,13.4
13.0,13.1
15.6,13.4
21.7,13.2
24.4,13.2
18.4,13.4
20.3,13.5
26.7,13.5
31.9,13.6
17.2,13.7
15.0,13.4
15.9,13.4
26.7,13.5
24.3,13.9
25.0,13.2
27.3,13.7
27.1,13.9
21.3,13.5
26.4,13.4
29.4,13.3
32.1,13.4
16.4,13.5
19.9,13.1
18.2,13.6
27.6,13.1
28.4,13.1
30.8,13.4
14.3,13.2
25.9,13.8
14.2,13.6
29.7,13.7
24.2,13.6
29.7,13.3
20.0,13.5
31.0,13.1
21.6,13.9
22.1,13.9
26.3,13.9
13.7,13.6
30.3,13.8
32.2,13.1
27.7,13.7
24.0,13.4
28.8,13.3
30.8,13.5
20.9,13.0
21.8,13.5
30.5,13.8
20.5,13.3
20.3,13.1
16.8,13.9
20.3,13.4
16.7,13.4
18.3,13.3
22.4,13.5
17.6,13.1
25.9,13.9
15.7,13.4
17.5,13.1
26.2,13.7
16.0,13.4
14.9,13.3
31.6,13.9
20.3,13.6
28.7,13.8
17.7,13.6
18.1,13.9
23.7,13.5
19.0,13.7
22.8,13.4
18.4,13.9
20.4,13.8
21.1,13.7
16.2,13.9
20.4,13.8
29.6,13.4
30.5,13.1
17.7,13.8
17.2,13.5
14.7,13.8
13.6,13.2
32.6,13.2
28.2,13.1
23.2,13.7
28.6,13.4
31.4,13.0
13.3,13.6
26.4,13.7
24.1,13.1
19.7,13.4
13.2,13.6
21.4,13.7
20.8,13.4
25.2,13.3
21.4,13.8
28.2,13.5
23.9,13.9
15.5,13.7
18.1,13.2
26.2,13.0
25.1,13.4
24.6,13.5
18.8,13.0
20.6,3.10
21.4,3.85
16.3,4.43
18.8,3.67
21.9,3.14
16.1,5.60
18.8,4.41
20.7,3.50
18.9,5.52
17.8,5.62
21.7,3.85
18.4,4.11
21.5,5.44
17.6,3.14
16.0,5.61
19.1,4.22
21.3,3.00
15.5,3.55
21.0,4.07
19.6,3.13
15.5,3.55
21.6,4.09
20.4,4.10
17.6,3.18
15.2,3.33
16.8,3.18
17.9,4.80
19.6,5.85
18.5,4.71
20.9,4.43
17.2,5.77
19.5,4.45
15.9,4.80
20.3,3.63
21.6,4.31
21.7,5.43
21.7,4.36
15.9,4.34
18.8,3.64
16.4,3.14
16.4,3.05
16.6,5.45
19.0,4.45
15.9,5.31
21.8,5.88
19.6,3.56
15.9,5.50
20.3,3.04
19.6,3.36
16.5,3.21
16.7,3.21
18.2,3.64
20.1,5.33
20.4,3.13
18.6,5.51
18.8,5.73
20.9,5.38
21.0,5.86
21.4,4.76
20.2,4.00
20.7,4.28
19.0,4.61
16.0,4.37
17.2,3.59
20.7,3.21
19.8,3.54
21.9,3.50
21.8,4.02
15.6,3.63
21.1,5.95
19.4,4.64
17.9,3.19
17.5,5.99
17.5,3.36
20.6,4.57
17.8,4.23
20.7,3.68
16.2,4.24
17.3,4.45
20.8,3.21
15.3,5.64
15.2,4.44
20.5,3.88
17.0,3.23
17.6,5.97
21.6,5.56
19.2,5.69
18.4,4.87
16.0,4.98
18.6,4.93
21.5,5.28
17.4,5.35
16.6,4.96
15.1,4.00
18.9,3.78
16.5,4.92
19.1,4.85
18.1,5.26
18.3,5.10
15.2,3.81
21.6,3.07
19.6,5.66
21.2,3.79
19.7,5.42
18.6,3.23
19.8,3.76
16.0,5.27
17.4,5.06
19.6,3.06
15.9,4.00
18.9,4.97
19.2,4.79
20.1,5.86
16.6,5.74
21.8,5.02
15.4,3.39
17.2,5.56
16.1,3.14
20.7,4.08
15.9,4.10
16.5,3.06
18.0,5.89
21.5,4.41
16.2,3.99
20.5,3.40
20.1,3.78
21.0,3.00
21.3,5.79
19.5,3.10
16.2,4.87
20.4,3.75
16.8,5.77
20.2,5.57
18.4,5.98
21.3,3.82
15.1,5.36
19.1,5.14
21.6,4.74
21.9,5.21
17.3,3.47
20.1,3.18
18.8,5.43
20.3,5.01
21.8,3.61
18.3,5.05
15.4,4.61
18.7,4.06
21.3,5.28
17.0,3.68
15.4,3.50
16.1,3.08
16.9,4.55
17.8,5.27
16.3,3.51
21.0,5.26
15.8,3.32
17.6,5.23
21.2,5.42
19.8,4.02
21.8,4.47
18.4,4.01
20.0,3.98
18.8,3.82
21.7,3.47
17.2,3.82
16.2,4.62
19.6,3.80
21.1,3.21
18.2,4.30
20.7,3.49
17.4,3.79
16.0,3.97
21.9,3.72
20.7,3.35
19.5,3.57
16.5,3.93
16.2,3.69
16.4,3.33
19.7,5.60
17.4,5.69
19.4,5.23
17.4,3.22
18.8,5.86
21.2,4.16
17.6,3.98
17.6,4.89
18.7,4.89
21.3,3.09
20.5,5.04
17.0,4.75
16.4,3.78
21.9,3.96
15.7,4.44
17.6,4.55
21.3,4.67
16.7,5.87
16.2,3.07
19.3,3.24
21.2,5.38
19.5,3.97
18.3,5.48
21.0,3.20
15.0,5.40
18.8,4.26
21.8,5.67
16.0,4.49
18.2,3.47
19.8,4.27
18.9,3.72
17.6,5.38
21.3,3.80
19.6,4.15
17.0,5.16
21.4,3.05
20.1,4.42
15.6,3.06
15.8,3.13
21.4,3.57
16.1,5.71
16.0,5.97
20.7,4.29
19.0,5.99
15.1,4.42
17.6,3.04
16.8,5.78
19.9,4.55
17.5,4.68
16.1,4.67
21.3,5.08
16.0,5.89
20.2,5.40
20.5,3.29
16.1,4.51
15.1,5.95
17.6,4.33
18.4,5.31
21.3,4.94
16.0,3.91
21.3,4.20
15.4,4.07
21.9,5.64
15.3,3.80
15.3,5.16
20.8,5.30
19.5,5.22
15.3,3.62
20.3,3.66
17.8,4.75
18.2,3.36
15.0,5.25
